run,		Ps3,		Ps4,		BCM1I,		BCM2I,		BCM4AI,		BCM4CI,		BCM1Q,		BCM2Q,		BCM4AQ,		BCM4CQ,		Ps3HMSCLT,		Ps4HMSCLT,		trkEff,		hTRIG3,		hTRIG4
3855,		-1,		1,		9.844,		9.84,		9.814,		11.508,		10158.482,		10155.068,		10128.058,		11875.591,		-0.527,		0.6411,		0.9949,		12827580,		10544381
5443,		-1,		1,		9.659,		9.656,		9.582,		11.217,		17293.443,		17288.55,		17155.379,		20082.746,		-0.4363,		0.9992,		0.997,		3857069,		1681420
6199,		-1,		1,		18.566,		18.487,		18.244,		25.94,		30913.754,		30781.873,		30377.094,		43191.307,		-0.5299,		0.9996,		0.9962,		1143734,		600106
5305,		-1,		1,		19.244,		19.298,		19.141,		22.435,		47638.301,		47771.871,		47381.265,		55535.699,		-0.4311,		0.9971,		0.997,		10640827,		4598048
4851,		-1,		1,		11.622,		11.754,		11.709,		13.647,		18330.13,		18538.13,		18466.812,		21523.342,		-0.2379,		0.9998,		0.996,		2609067,		618468
6484,		-1,		1,		11.213,		11.136,		10.989,		15.598,		19798.385,		19662.901,		19403.732,		27541.342,		-0.3094,		0.998,		0.997,		2820984,		873708
5618,		-1,		1,		9.563,		9.512,		9.422,		13.391,		2823.115,		2808.287,		2781.508,		3953.296,		-0.2618,		1.0,		0.9969,		311861,		55855
6521,		-1,		1,		4.224,		4.191,		4.129,		5.756,		8645.968,		8579.281,		8451.291,		11782.278,		-0.2651,		0.999,		0.9964,		4569511,		1206651
6211,		-1,		1,		19.274,		19.167,		18.937,		26.95,		5279.806,		5250.43,		5187.48,		7382.289,		-0.578,		0.9893,		0.9952,		445938,		258825
4751,		-1,		1,		2.954,		2.984,		2.978,		3.424,		2168.305,		2190.239,		2185.877,		2513.523,		-0.421,		1.0,		0.9974,		117197,		47607
5646,		-1,		1,		17.452,		17.368,		17.23,		24.593,		30910.293,		30760.302,		30515.883,		43557.715,		-0.2585,		1.0,		0.9963,		789921,		200339
5918,		-1,		1,		6.931,		6.887,		6.79,		9.596,		11130.299,		11060.134,		10905.117,		15410.439,		-0.1589,		0.9939,		0.9971,		9590750,		1518209
6062,		-1,		1,		8.066,		8.038,		7.907,		11.22,		15682.892,		15628.291,		15373.083,		21816.436,		-0.1986,		0.9894,		0.9965,		11393963,		2276407
1685,		9,		-1,		18.314,		19.098,		18.983,		19.016,		20675.101,		21560.42,		21430.417,		21468.118,		0.9994,		-0.112,		0.9974,		10162256,		8132415
5590,		-1,		1,		10.211,		10.153,		10.049,		14.29,		18808.142,		18700.977,		18509.346,		26322.146,		-0.1761,		0.9998,		0.9969,		2081430,		365681
5826,		-1,		1,		12.222,		12.156,		12.022,		17.134,		21046.765,		20933.163,		20701.393,		29504.467,		-0.1704,		0.9996,		0.9968,		2311765,		392168
4931,		-1,		1,		7.733,		7.777,		7.709,		8.422,		14929.934,		15016.157,		14884.182,		16260.221,		-0.2106,		0.9986,		0.9964,		7977598,		1642945
5265,		-1,		1,		14.301,		14.328,		14.2,		16.651,		23475.732,		23520.657,		23309.291,		27334.082,		-0.4324,		0.9962,		0.9967,		5246766,		2274109
6441,		-1,		1,		10.984,		10.937,		10.796,		15.322,		18999.979,		18917.824,		18674.271,		26502.509,		-0.3141,		0.998,		0.9967,		2707739,		840284
5778,		-1,		1,		20.136,		20.045,		19.777,		28.163,		36050.722,		35887.282,		35408.748,		50422.016,		-0.245,		1.0,		0.9972,		905685,		221215
5683,		-1,		1,		17.929,		17.844,		17.741,		25.313,		31806.748,		31656.616,		31472.866,		44906.863,		-0.2562,		1.0,		0.996,		813489,		205840
4794,		-1,		1,		7.891,		7.974,		7.902,		9.189,		19539.224,		19743.936,		19566.701,		22752.519,		-0.2071,		0.9985,		0.9962,		10464715,		2167728
3300,		-1,		1,		19.461,		19.675,		19.592,		22.503,		2143.317,		2166.868,		2157.728,		2478.388,		-0.7998,		0.9881,		0.9975,		413669,		329335
5555,		-1,		1,		10.139,		10.071,		9.937,		14.116,		16358.036,		16249.65,		16032.505,		22774.844,		-0.1786,		0.9998,		0.9975,		1802486,		317377
5878,		-1,		1,		20.008,		19.963,		19.788,		28.216,		34935.095,		34856.606,		34550.258,		49265.44,		-0.2447,		0.9999,		0.9972,		884916,		215571
6102,		-1,		1,		8.142,		60.382,		7.991,		11.349,		14947.575,		110846.607,		14669.83,		20834.566,		-0.197,		0.9845,		0.9962,		10868180,		2171751
4590,		-1,		1,		4.996,		5.021,		4.966,		5.762,		12733.635,		12798.94,		12657.661,		14687.917,		-0.2646,		0.9999,		0.9981,		1830245,		481824
4918,		-1,		1,		10.83,		10.877,		10.808,		12.519,		17518.61,		17594.874,		17482.985,		20250.956,		-0.25,		0.9998,		0.997,		2499865,		592801
6468,		-1,		1,		6.22,		6.179,		6.078,		8.565,		9214.815,		9153.796,		9005.046,		12688.056,		-0.2589,		0.9962,		0.9974,		4921763,		1276638
5751,		-1,		1,		9.866,		9.798,		9.667,		13.714,		22903.43,		22747.686,		22442.676,		31837.805,		-0.1788,		0.9999,		0.9969,		2527928,		443597
6306,		-1,		1,		19.56,		19.486,		19.266,		27.399,		35548.928,		35414.909,		35014.043,		49795.535,		-0.5767,		0.9923,		0.9955,		3013513,		1749507
6358,		-1,		3,		28.392,		28.243,		27.962,		39.775,		23940.725,		23814.666,		23577.922,		33538.453,		-0.2199,		1.0,		0.9964,		681526,		449140
4618,		-1,		1,		3.034,		3.067,		3.054,		3.511,		5424.207,		5482.078,		5458.385,		6276.867,		-0.2196,		0.988,		0.9976,		2826403,		625594
6436,		-1,		1,		10.971,		10.908,		10.774,		15.298,		18886.462,		18776.564,		18546.504,		26334.3,		-0.3117,		0.9988,		0.9967,		2668941,		830003
5851,		-1,		1,		19.08,		19.007,		18.861,		26.889,		14895.805,		14838.9,		14724.868,		20992.855,		-0.2544,		1.0,		0.9964,		378110,		93858
1669,		5,		-1,		4.834,		4.944,		4.905,		4.886,		6267.986,		6411.153,		6360.774,		6335.749,		0.998,		-0.2009,		0.9973,		7947397,		6573255
4946,		-1,		1,		11.721,		11.843,		11.743,		13.672,		21314.691,		21536.346,		21355.425,		24863.232,		-0.2353,		0.9998,		0.9966,		3054276,		718397
6015,		-1,		1,		8.167,		8.13,		8.005,		11.36,		14257.105,		14192.414,		13973.938,		19830.672,		-0.1976,		0.9905,		0.9959,		10353793,		2063905
5289,		-1,		1,		9.768,		9.779,		9.679,		11.332,		17584.9,		17605.219,		17424.164,		20400.599,		-0.5418,		0.9998,		0.997,		1253263,		678585
3217,		-1,		1,		11.774,		62.674,		11.672,		13.369,		28016.429,		149134.035,		27773.454,		31811.46,		-0.7445,		0.978,		0.9977,		13551943,		10315530
5442,		-1,		1,		9.728,		9.724,		9.649,		11.295,		15384.326,		15378.244,		15259.704,		17862.459,		-0.4363,		0.999,		0.997,		3432379,		1495940
6266,		-1,		1,		19.788,		19.673,		19.437,		27.664,		33187.893,		32994.488,		32599.788,		46396.908,		-0.5782,		0.9949,		0.994,		2806885,		1629869
4726,		-1,		1,		7.774,		7.868,		7.806,		9.099,		13663.305,		13828.454,		13719.696,		15991.098,		-0.2086,		0.9981,		0.9967,		7312722,		1525827
5631,		-1,		1,		10.162,		10.109,		10.015,		14.256,		17846.754,		17755.073,		17588.858,		25036.952,		-0.1776,		0.9999,		0.9968,		1965188,		346673
6508,		-1,		1,		6.006,		5.957,		5.851,		8.232,		5058.794,		5017.546,		4927.866,		6933.863,		-0.2608,		0.9939,		0.9966,		2698487,		702384
5794,		-1,		1,		10.103,		10.055,		9.928,		14.109,		17693.19,		17609.726,		17387.384,		24709.359,		-0.1751,		0.9999,		0.997,		1955340,		340867
6556,		-1,		1,		4.127,		4.099,		4.038,		5.626,		7186.646,		7138.063,		7031.204,		9798.077,		-0.2656,		0.9984,		0.9965,		3797070,		1003856
6238,		-1,		1,		19.882,		19.783,		19.58,		27.894,		37172.877,		36987.459,		36608.934,		52153.84,		-0.5784,		0.9954,		0.9949,		3143715,		1825122
2643,		-1,		1,		9.747,		9.737,		9.689,		9.801,		24327.033,		24303.239,		24184.447,		24462.996,		-0.7134,		0.997,		0.9976,		6626776,		4739312
5931,		-1,		1,		4.128,		4.102,		4.053,		5.645,		7242.435,		7197.483,		7111.081,		9903.281,		-0.1493,		0.9919,		0.9965,		18796265,		2796299
4826,		-1,		1,		11.856,		11.99,		11.954,		13.947,		7222.676,		7304.794,		7282.918,		8497.101,		-0.2435,		0.9659,		0.9949,		1028683,		243611
5372,		-1,		1,		19.221,		19.263,		19.152,		22.427,		32708.845,		32780.723,		32592.096,		38164.731,		-0.4281,		0.9935,		0.9969,		7284120,		3135574
5894,		-1,		1,		11.861,		11.807,		11.689,		16.64,		21127.465,		21031.582,		20822.311,		29641.782,		-0.1721,		0.9995,		0.9966,		2326736,		396811
5919,		-1,		1,		6.973,		6.933,		6.825,		9.648,		6862.948,		6822.792,		6716.705,		9495.23,		-0.1571,		0.9911,		0.9968,		5908821,		934418
5434,		-1,		1,		8.715,		8.715,		8.642,		10.096,		15815.494,		15815.734,		15684.245,		18322.079,		-0.5462,		0.9999,		0.9973,		1135909,		618032
5591,		-1,		1,		10.138,		10.08,		9.976,		14.183,		19361.125,		19249.963,		19052.257,		27087.436,		-0.1779,		0.9997,		0.9971,		2141261,		377691
6210,		-1,		1,		18.937,		18.834,		18.629,		26.507,		22778.699,		22654.383,		22408.123,		31884.514,		-0.5787,		0.9944,		0.9956,		1927789,		1120690
4750,		-1,		1,		7.594,		7.671,		7.608,		8.864,		4369.776,		4414.2,		4378.31,		5100.77,		-0.3112,		1.0,		0.9969,		205679,		61436
5647,		-1,		1,		18.026,		17.939,		17.801,		25.415,		32366.621,		32209.915,		31962.464,		45633.208,		-0.2541,		1.0,		0.9971,		824383,		207814
6520,		-1,		1,		6.214,		6.174,		6.075,		8.559,		10982.078,		10911.427,		10737.697,		15126.63,		-0.2601,		0.9963,		0.9961,		5862230,		1524835
5619,		-1,		1,		9.987,		9.936,		9.837,		13.99,		7897.062,		7856.284,		7778.218,		11061.74,		-0.1907,		0.9998,		0.9969,		870581,		154139
6485,		-1,		1,		8.961,		8.919,		8.796,		12.473,		10017.724,		9970.303,		9832.356,		13942.725,		-0.3149,		0.9989,		0.9971,		1439788,		451712
4850,		-1,		2,		7.957,		8.045,		7.998,		9.314,		9502.367,		9607.449,		9551.791,		11122.655,		-0.1034,		0.9978,		0.9954,		5097851,		1056305
5304,		-1,		1,		17.766,		17.821,		17.677,		20.708,		12000.285,		12037.027,		11939.818,		13987.222,		-0.4318,		0.9966,		0.9969,		2681028,		1159964
3942,		-1,		1,		9.94,		9.945,		9.862,		11.503,		12086.235,		12092.132,		11991.054,		13986.984,		-0.7101,		0.9969,		0.9965,		3274945,		2332353
5554,		-1,		1,		9.953,		9.887,		9.758,		13.857,		17473.576,		17357.946,		17130.173,		24326.612,		-0.1783,		0.9998,		0.9973,		1926278,		339439
5879,		-1,		1,		19.526,		19.471,		19.296,		27.513,		33926.954,		33831.443,		33527.413,		47803.744,		-0.248,		0.9999,		0.9969,		860519,		211488
6103,		-1,		1,		8.108,		60.258,		7.955,		11.295,		14768.783,		109757.598,		14489.952,		20573.827,		-0.199,		0.9899,		0.9964,		10723922,		2142047
5682,		-1,		1,		17.879,		17.795,		17.695,		25.251,		31699.022,		31550.851,		31372.671,		44770.155,		-0.2568,		1.0,		0.9957,		810908,		204970
4795,		-1,		1,		7.807,		7.891,		7.823,		9.102,		13257.049,		13398.486,		13283.837,		15454.757,		-0.2079,		1.0,		0.9966,		7098439,		1471627
4630,		-1,		1,		4.993,		5.043,		4.992,		5.791,		8736.733,		8822.833,		8733.589,		10132.958,		-0.2643,		0.9999,		0.9973,		1259429,		331578
3642,		-1,		1,		18.299,		19.4,		19.383,		22.358,		41788.128,		44302.173,		44262.73,		51056.9,		-0.6694,		0.9997,		0.9956,		1351472,		903515
5779,		-1,		1,		19.875,		19.776,		19.517,		27.794,		35349.519,		35173.229,		34713.035,		49434.846,		-0.2467,		1.0,		0.9974,		888513,		217589
1941,		3,		-1,		26.97,		26.962,		27.131,		27.205,		37392.48,		37381.14,		37616.344,		37718.935,		0.9997,		-0.3348,		0.9973,		3155441,		2374450
6440,		-1,		1,		10.875,		10.814,		10.68,		15.159,		18134.848,		18033.093,		17810.014,		25278.707,		-0.3131,		0.998,		0.9968,		2575402,		798669
5264,		-1,		1,		13.342,		13.368,		13.254,		15.534,		25866.892,		25916.978,		25695.409,		30115.967,		-0.4337,		0.9919,		0.9969,		5775361,		2504157
5827,		-1,		1,		12.147,		12.092,		11.962,		17.047,		20857.205,		20763.155,		20539.325,		29270.658,		-0.1708,		0.9995,		0.9966,		2296573,		390667
4930,		-1,		1,		7.728,		7.735,		7.668,		8.344,		13708.747,		13720.474,		13601.924,		14800.834,		-0.2063,		0.9988,		0.9964,		7291589,		1501015
4680,		-1,		1,		4.024,		4.076,		4.055,		4.696,		4809.988,		4872.578,		4847.672,		5613.304,		-0.2165,		0.9996,		0.9966,		2529445,		545963
5797,		-1,		1,		10.237,		10.181,		10.053,		14.285,		21769.606,		21649.988,		21378.308,		30377.442,		-0.1747,		0.9999,		0.9968,		2401952,		419264
5632,		-1,		1,		10.158,		10.106,		10.021,		14.267,		18220.493,		18127.479,		17975.958,		25590.746,		-0.1781,		0.9998,		0.9962,		2005713,		354042
4725,		-1,		1,		7.825,		7.918,		7.857,		9.158,		17331.888,		17538.869,		17402.733,		20285.654,		-0.2081,		0.9989,		0.9967,		9269067,		1931055
6265,		-1,		1,		20.202,		20.093,		19.859,		28.27,		36448.15,		36252.154,		35829.443,		51004.921,		-0.5771,		0.9931,		0.9941,		3084057,		1792033
5441,		-1,		1,		9.722,		9.713,		9.637,		11.28,		17247.395,		17231.58,		17096.461,		20011.806,		-0.4358,		0.999,		0.9972,		3839767,		1673248
6016,		-1,		1,		8.108,		8.059,		7.939,		11.263,		14065.656,		13979.82,		13771.714,		19538.047,		-0.1982,		0.9918,		0.9961,		10196383,		2033206
5371,		-1,		1,		19.376,		19.417,		19.302,		22.6,		32548.56,		32617.354,		32423.085,		37963.931,		-0.4269,		0.991,		0.9967,		7247828,		3120482
6048,		-1,		1,		8.003,		7.963,		7.82,		11.099,		9776.697,		9727.757,		9552.794,		13558.071,		-0.1988,		0.9901,		0.9964,		7091954,		1416343
4825,		-1,		1,		11.768,		11.905,		11.869,		13.847,		20070.907,		20305.156,		20243.791,		23617.33,		-0.2379,		0.9998,		0.9952,		2858353,		677613
5932,		-1,		1,		4.018,		3.996,		3.95,		5.495,		7586.63,		7544.503,		7457.721,		10375.634,		-0.1478,		0.9899,		0.9964,		19680287,		2929806
1854,		9,		-1,		27.762,		27.767,		27.642,		27.682,		32627.409,		32632.497,		32486.065,		32532.877,		1.0021,		-0.1117,		0.9975,		2793662,		2114291
6555,		-1,		1,		6.197,		6.151,		6.043,		8.514,		10852.65,		10772.072,		10582.752,		14910.84,		-0.2584,		0.9952,		0.9963,		5789366,		1502818
6305,		-1,		1,		19.762,		19.644,		19.393,		27.576,		34916.254,		34706.457,		34264.036,		48722.114,		-0.5765,		0.9921,		0.9954,		2953686,		1715455
5752,		-1,		1,		9.917,		9.849,		9.712,		13.777,		18672.446,		18545.519,		18287.211,		25941.585,		-0.1773,		0.9998,		0.9969,		2062185,		361711
2263,		2,		-1,		25.59,		27.194,		26.944,		27.219,		35203.818,		37409.73,		37066.567,		37444.185,		0.9971,		-0.5017,		0.9977,		7519455,		4962379
4593,		-1,		1,		5.097,		5.12,		5.059,		5.871,		11028.965,		11079.626,		10947.36,		12704.471,		-0.2603,		0.9897,		0.9975,		1581863,		414249
3969,		-1,		-1,		38.321,		38.337,		38.11,		44.392,		32938.28,		32952.631,		32757.497,		38156.794,		-0.046,		-0.0619,		0.9971,		3346003,		2487452
4945,		-1,		1,		11.751,		11.875,		11.775,		13.706,		10733.473,		10846.382,		10754.657,		12518.672,		-0.2461,		0.9996,		0.9961,		1537712,		362508
6128,		-1,		1,		8.003,		7.958,		7.836,		11.122,		12770.261,		12698.114,		12503.675,		17746.9,		-0.1991,		0.9915,		0.9964,		9272271,		1854286
5852,		1,		-1,		19.638,		19.555,		19.405,		27.671,		20659.509,		20572.062,		20415.259,		29110.398,		0.9962,		-0.9978,		0.9962,		522503,		128493
6435,		-1,		1,		11.117,		11.07,		10.923,		15.517,		18387.172,		18308.875,		18066.045,		25664.228,		-0.3107,		0.9984,		0.9968,		2597284,		806128
1594,		9,		-1,		18.771,		18.734,		18.691,		18.742,		20835.849,		20794.79,		20747.062,		20804.053,		0.9934,		-0.1113,		0.9974,		10646824,		8888001
5724,		-1,		1,		17.805,		17.717,		17.581,		25.074,		36315.805,		36135.878,		35858.723,		51141.305,		-0.1709,		0.9999,		0.9947,		1886502,		317596
4796,		-1,		1,		7.878,		7.963,		7.899,		9.193,		13779.212,		13928.144,		13816.28,		16079.665,		-0.2074,		0.9993,		0.9963,		7385960,		1531298
5681,		-1,		1,		17.637,		17.556,		17.46,		24.913,		31253.576,		31108.996,		30939.247,		44147.195,		-0.2608,		0.9999,		0.9964,		800241,		202847
5239,		-1,		1,		28.231,		28.26,		28.046,		32.919,		48522.965,		48573.311,		48204.642,		56580.998,		-0.5243,		0.9972,		0.9969,		3283692,		1724973
6100,		-1,		1,		8.317,		60.747,		8.141,		11.567,		15921.424,		116293.769,		15585.531,		22144.323,		-0.1974,		0.9886,		0.9963,		11551623,		2306361
5557,		-1,		1,		7.129,		7.082,		6.977,		9.885,		8316.217,		8261.333,		8138.774,		11530.257,		-0.19,		0.9999,		0.9968,		923178,		174186
3302,		-1,		1,		22.491,		22.586,		22.46,		25.794,		60770.012,		61028.315,		60687.297,		69694.661,		-0.7872,		0.9892,		0.9975,		11685105,		9297642
4933,		-1,		1,		7.805,		7.87,		7.793,		8.457,		13726.684,		13841.83,		13705.877,		14874.901,		-0.2053,		0.9985,		0.9964,		7361525,		1512668
5824,		-1,		1,		12.161,		12.103,		11.965,		17.052,		21254.603,		21152.623,		20911.219,		29801.889,		-0.1707,		0.9997,		0.9968,		2337947,		396868
5267,		-1,		1,		13.339,		13.367,		13.25,		15.531,		10243.447,		10264.424,		10175.086,		11926.309,		-0.4423,		0.9969,		0.997,		2287845,		992831
6443,		-1,		1,		6.296,		6.257,		6.155,		8.67,		11422.82,		11351.208,		11165.628,		15728.808,		-0.3332,		0.9998,		0.9969,		1640046,		529650
4103,		-1,		1,		10.068,		10.058,		10.014,		11.747,		13367.794,		13354.127,		13296.625,		15597.517,		-0.7243,		0.9976,		0.9962,		2769619,		2010805
6288,		-1,		1,		19.999,		19.887,		19.613,		27.889,		23295.706,		23164.671,		22846.02,		32486.377,		-0.6678,		0.9997,		0.9951,		674952,		450394
5644,		-1,		1,		17.914,		17.827,		17.687,		25.25,		32100.033,		31944.508,		31694.24,		45245.893,		-0.255,		1.0,		0.9966,		819509,		206833
5592,		-1,		1,		7.216,		7.174,		7.086,		10.05,		8807.651,		8755.777,		8648.397,		12266.666,		-0.1888,		0.9999,		0.9975,		982916,		184525
5437,		-1,		1,		15.033,		15.031,		14.929,		17.48,		9755.414,		9753.938,		9687.365,		11343.16,		-0.4102,		0.9983,		0.9972,		885438,		361569
6060,		-1,		1,		8.133,		8.09,		7.952,		11.279,		14859.937,		14780.182,		14527.694,		20606.096,		-0.1975,		0.9887,		0.9965,		10780005,		2150816
5359,		-1,		1,		23.227,		23.265,		23.12,		27.052,		40579.163,		40646.291,		40392.996,		47262.687,		-0.5255,		0.9989,		0.997,		2810920,		1477482
5307,		-1,		1,		18.413,		18.442,		18.295,		21.442,		29093.562,		29140.235,		28907.766,		33880.85,		-0.4322,		0.998,		0.997,		6495864,		2805202
4853,		-1,		1,		11.654,		11.782,		11.736,		13.675,		21366.754,		21601.344,		21518.262,		25071.967,		-0.2371,		0.9997,		0.9962,		3046172,		720611
6486,		-1,		1,		6.25,		6.215,		6.124,		8.621,		11152.177,		11090.178,		10926.367,		15382.489,		-0.3233,		0.9994,		0.9974,		1611289,		520762
6523,		-1,		1,		9.709,		9.643,		9.473,		13.425,		8970.678,		8909.492,		8752.663,		12404.683,		-0.313,		0.9976,		0.9961,		1539972,		473379
6554,		-1,		1,		6.124,		6.073,		5.967,		8.402,		10216.906,		10131.729,		9954.955,		14018.611,		-0.2596,		0.9959,		0.9963,		5443975,		1414925
4824,		-1,		1,		11.66,		11.8,		11.773,		13.729,		4512.465,		4566.957,		4556.551,		5313.416,		-0.2742,		0.9539,		0.9955,		641894,		152321
6049,		-1,		1,		8.171,		8.136,		7.992,		11.341,		23016.053,		22918.954,		22513.11,		31946.223,		-0.1976,		0.9886,		0.9965,		16714071,		3337822
5933,		-1,		1,		2.685,		2.67,		2.668,		3.629,		2976.565,		2959.248,		2957.674,		4022.843,		-0.1501,		0.994,		0.9963,		7534414,		1133562
5370,		-1,		1,		18.965,		19.004,		18.883,		22.107,		32296.51,		32362.729,		32158.077,		37647.346,		-0.4277,		0.9922,		0.9969,		7197193,		3097277
5440,		-1,		1,		9.655,		9.649,		9.572,		11.205,		17775.324,		17762.923,		17622.485,		20627.784,		-0.4366,		0.9988,		0.9971,		3957815,		1728191
3856,		-1,		1,		9.852,		9.838,		9.81,		11.498,		11553.686,		11536.735,		11504.496,		13483.874,		-0.5231,		0.6366,		0.995,		14590388,		11989025
6017,		-1,		1,		8.04,		7.993,		7.871,		11.166,		14199.961,		14117.454,		13901.991,		19722.145,		-0.1975,		0.9889,		0.9963,		10291493,		2051968
5633,		-1,		1,		10.003,		9.953,		9.882,		14.062,		17607.948,		17519.449,		17394.574,		24752.776,		-0.192,		0.9999,		0.9963,		1939488,		343200
4724,		-1,		1,		7.762,		7.853,		7.795,		9.085,		14546.38,		14718.676,		14609.519,		17026.443,		-0.2092,		0.9985,		0.9968,		7784116,		1623417
5796,		-1,		1,		10.153,		10.108,		9.981,		14.183,		23197.447,		23096.256,		22804.206,		32406.076,		-0.175,		0.9999,		0.9968,		2563291,		447427
6264,		-1,		1,		19.274,		19.166,		18.932,		26.948,		29283.599,		29119.375,		28763.629,		40942.721,		-0.5788,		0.9937,		0.9942,		2476940,		1438760
6434,		-1,		1,		10.788,		10.716,		10.566,		15.005,		16986.079,		16872.306,		16635.824,		23625.857,		-0.3128,		0.9985,		0.9967,		2391801,		744704
3968,		-1,		1,		19.157,		19.136,		18.991,		22.124,		24963.478,		24935.636,		24746.911,		28828.952,		-0.7505,		0.9987,		0.9971,		2550766,		1916084
6129,		-1,		1,		8.171,		8.137,		8.009,		11.374,		14606.752,		14544.952,		14316.065,		20331.164,		-0.1984,		0.9901,		0.9965,		10619788,		2125277
4944,		-1,		2,		7.847,		7.926,		7.845,		9.094,		7315.443,		7389.241,		7313.589,		8478.006,		-0.103,		0.9999,		0.9965,		3930732,		809077
5853,		-1,		1,		18.04,		17.981,		17.833,		25.415,		36647.098,		36528.882,		36227.538,		51629.327,		-0.1681,		0.9998,		0.9956,		1907012,		317633
1635,		9,		-1,		27.095,		27.994,		27.898,		27.938,		34234.027,		35369.093,		35247.806,		35299.344,		0.9962,		-0.1118,		0.9974,		18179881,		15165311
4592,		-1,		1,		4.908,		4.933,		4.878,		5.66,		9239.431,		9286.562,		9183.411,		10655.919,		-0.2664,		0.9999,		0.9974,		1326200,		350567
6304,		-1,		1,		19.673,		19.57,		19.302,		27.455,		32565.871,		32394.898,		31950.591,		45446.39,		-0.5769,		0.9925,		0.9953,		2753912,		1600116
5753,		-1,		1,		6.923,		6.874,		6.77,		9.569,		6090.639,		6047.923,		5955.86,		8418.359,		-0.206,		1.0,		0.9966,		677759,		127969
4644,		-1,		1,		10.731,		10.833,		10.767,		12.576,		18707.442,		18883.633,		18768.67,		21922.573,		-0.24,		0.9993,		0.9968,		2653464,		635308
2039,		9,		-1,		7.116,		7.239,		7.191,		7.186,		9237.21,		9396.474,		9333.384,		9327.808,		0.9929,		-0.1113,		0.9974,		16031871,		12722632
6442,		-1,		1,		9.003,		8.958,		8.828,		12.513,		10287.699,		10236.781,		10087.687,		14299.014,		-0.3189,		0.9993,		0.9969,		1471086,		462181
6289,		-1,		1,		10.12,		10.058,		9.905,		14.051,		17700.094,		17592.01,		17323.974,		24575.306,		-0.6878,		0.9999,		0.9959,		547101,		375728
4897,		-1,		1,		7.853,		7.933,		7.837,		9.078,		13592.584,		13731.157,		13563.642,		15712.787,		-0.2063,		0.998,		0.9964,		7298138,		1505526
